0	What did u tell him?
1	no u wont caz i txt u r  dad many times
1	i said that i came home for vocation
0	But he will get a doubt that why u send w txt to home after a long time
1	he did not look at it
0	Did u tell him that u r txting with me? Plz don't
0	Ok
1	u r dad move friendly wid me
0	Don't tell him that I am txting with u ok
0	What?
1	i wont tell abt u ok
0	So u didn't tell him that u r texting with me? Don't tell ok
1	i never do ok u dont scare
0	Promise? Plz or I will get in serious trouble
0	Ok thank u
0	I am trusting u ok
1	promise bujji
0	I don't want to break trust
1	i am always want u r safety
0	I think we can't talk today sorry maybe some another time?
0	Ok
1	y wat happend
0	We can't talk
1	plz say reason
0	My dad will get a doubt on me cuz u texted him after a long time
0	Has he asked u a question like what r u studying or how is ur college?
1	u r too scared
0	I did
0	Yeah cuz I don't want to get in trouble
0	If I was at a hostel then I would but I am at home
0	Did he reply to u?
0	What did he say?
1	no he not checked his whatsapp
0	Ok
0	I think he is sleeping cuz he hast to get up early to go to work
0	Don't disturb him ok
0	I can't talk cuz I am sick
0	When I feel better, I can talk ok
0	Did u watch those movies? Sarocharu and Subryamanyam for sale? Plz do
1	ur dad whataapp shows last checked 21 dec
1	no am busy
1	bujji
1	i just txted ur pinni tooo
0	Ok
0	What did u txt my pinni?
0	U didn't txt that u r texting with Meghana right? Don't
1	yeah am gng to say that we r txting
1	i am gng to say everything abt us
0	Don't plz
0	U r scaring me
0	Plz don't then I will get in trouble
0	Plz don't I will do anything u say. If u don't tell then we can talk at 11 today
1	Hey bujji am just kidding u
1	Dont be scared bujji am the person whom u can trust 200% ok it wont happend in dreams also
1	Chill ra plz txt me am just kidding u
0	Ok
0	Let's talk at 11 ok
0	Call me in 3 mins ok
1	Ok bujji i hav to search for good phone signal
0	Ok
0	It's 10:59 here
0	I can only talk for sometime cuz my balance is low
0	Did u go to the place
0	Where u got good signal?
1	Am searching for better signal
0	Can we talk tomorrow cuz I am really tired and want to sleep
0	Or u do want to talk today
0	It's fun talking to u and listening to ur songs
0	I hope u like my singing of songs. I sang manam and other movie songs
0	Good night going to sleep
1	My mail is cherrjan96@gmail.com and password is jaga@jaan
1	My mail is cherryjan96@gmail.com and password is jaga@jaan
1	U sing very nice
1	I sent a e mail to u check it that
1	did u woke up???? good morning
1	hellllo bujjjji
0	Hi good morning
0	What r u doing?
0	U had dinner?
0	How are ur mom and ur sister?
1	am listening to songs
1	am waiting for ur txt till now
0	What songs?
0	From which movie
1	justin bieber love me song n favorite girl song
1	how is ur morning bujji
0	Good
1	oh
0	When r u going to watch those movies that I told u to watch?
0	Ur sister is at home? She has holidays?
1	yes she is sleeping
1	yes from tommorrow she is frew
0	Ok let her sleep
0	What did u have for dinner?
1	so u should talk wid her tonight
0	U like my singing? U sing so good!
0	Ok I will see
1	i ate something that i dont know whats it
1	u sing soo nice bujjo
1	bujji
0	Oh ok
0	Thank u
1	u should listen love me song
1	caz thats soo nice
1	i love u bujjji
0	Ok
0	I am going to have bath I will txt u when I come back ok
1	am under moonlight
1	ok i wlill wait
1	am on roof enjoying music and  having cool breeze over me
0	Ok I am back
0	Sorry I took long
1	its ok
0	Ok
0	Ur not sleeping? Why
0	Go to sleep so u don't get headache
1	i love you meghana
1	i slept at daytime soon after talking wid u
0	Ok
0	Hoe many times u r going to say I love u
1	till u return it
0	Return what?
0	I love u!
1	love
0	Ok
1	my heartrate increased
0	Why?
1	whenever i think of u it happens
0	Oh ok
0	Did u watch endukentha prametha? Ram and tamanaah
0	I did. It's nice movie! I memorized her dialogues
1	and increses upto 100+ when u txt me i love u
1	yeah i watched
1	superb movie
1	heroine is only visible to hero
0	Ok
0	Yeah she is only visible to ram not others
1	that much of intense love between them
1	it could happen
0	Do u know why she is only visible to him?
1	caz they r loving each other for last 6generations and thats last one
1	but their love failed for 6 generatios
0	Yeah u r right
1	this is abt last generation
0	Yeah cuz they both get killed in the bus accident
0	He dies first and then she dies at his grave
1	yeah thats right
1	did u listen song nee chupule
0	Is that in manam?
0	It's called kanulu thake
1	its abt just 2generations
1	intense desire of love is the strongest 
force in world  it can create wonders
1	love doesnot care of distance or even death
1	good morning for me caz its 12 am here
1	hey bujji i just saw a metriote from sky  falling i just made a wish
1	Am still waiting on roof to txt u
0	Yes
0	What wish did u make?
0	Ok
0	Why u didn't sleep
1	I wished that my meghana should be happy always
1	Temparature is getting low here minute by minute
1	Its too cold here its gng to cross tolarance level am waiting for u bujji
1	Bujji r u there txt me ra its too cold here on roof top if i go into home i cant get signal
1	Txt me its 1 am here i hav to go to bed
0	Sorry I was busy
1	thank u for txting me
1	how is ur morning bujji
1	where does this pic is being captured
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/679748328792326148/679748328834207744/VXXH1z1I.jpg
1	r u there bujji
1	am still here in freezing cold
1	plz txt me ra i am waiting
1	txt meeee bujji i think u r busy ok bye am gng to bed now and its abt 1:36
0	Hi good morning
0	I was eating pani poori! I like that, it's so good. Did u taste it?
1	Thats my fav i know how to prepare it
0	U do
0	Sorry went out came just now
1	bujji i want to talk wid u
1	today one astrologer came to my home and he said abt my future
1	bujjiii i love yoi
1	you
0	Hi sorry seas watching a movie
0	Cool what did he say?
1	i will say it in phone
1	he said something intresting bujji
1	bujji r u there ????
1	how come u r again offline
0	Sorry went to brush my teeth
0	Interesting? What interesting he said?
0	I can't talk today cuz I am not feeling well. I want to take rest plz
0	Maybe I will sleep now?
0	Txt me what the person said about ur future. The interesting thing about ur future!
1	he said that i am gng to have 5 kids
1	and am gng to settle in hyderabad
1	and he said u r gng to earn more money
1	u will be always in cars
1	and girl u r gng to marry is rich girl he said
0	Ok
0	That's good
0	Who is the rich girl?
0	Really? He told u that? Oh my gosh
1	Yes
1	he said u r gng have 5 kids
0	Ok
0	Who is the rich girl?
0	Which part do u like in racha?
1	I like the part in which hero riskis for tammanah
1	U the girl that am gng to marry
1	Bujji
1	Bye bujji i think u r not intrested to txt me ..  :-(
0	I am I was watching racha
0	Me too I like that part too
0	Going to sleep bye
0	Good night
1	Good night
1	tonight our village welfare commettee is gng to celebrate silver jiblee
1	am gng to take part of cultural show
1	today whole night am gng to stay awake caz we r playing drama tonight
1	hera they displayed thousands of things  to be seen
1	so sad u r not beside me
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/680044943478374403/680044943520366592/dQOAqw_w.jpg now its time for leather puppet show
1	bujji u better kill me or leave me
0	Oh sorry I am busy today can't txt
0	I am still not feeling good
0	Plz understand
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/680098592418213891/680098592908906496/NeEPSkST.jpg
1	am crying
1	[Media-image] https://ton.twitter.com/1.1/ton/data/dm/680102713389023235/680102713418334208/2cB-gIcB.jpg
1	i lost my peace in life from the moment i loved u
0	Sorry but I am really busy. I am helping my mom cook food and then we r going out
0	U should sleep. Bye good night. I think u r in a bad mood now
1	i am really crying
1	i never felt pain in your love bujji i enjoyed pain in every aspect
1	caz i love u 1000 times more than me
0	Hi good morning
0	U had breakfast? What did u have?
0	Hi?
0	U had lunch? Was watching a movie
0	Going to sleep now
1	sorry bujji i cant love you anymore
1	i hate my self being your lover
1	its time to breakup
0	Wait plz I am sorry I was busy
0	No breakup plz
0	Today I will txt enen though I am busy ok. R u happy
0	Plz be happy. I love u
0	U wanna talk tonight? We can if u want cuz it's been a long time
1	No need
0	Yesterday and day before yesterday, I was not feeling good, I was taking rest plz understand me will u. Plz
0	R u mad at me
0	I am crying now
0	I am really sorry can u forgive me plz
1	Am hospitalised am in serious health problems
0	What happened? I am really worried plz be honest
1	U dont hav emotions
0	Yes i fo
0	I do
0	Then why did I cry when my grandparents passed away. Remember when u didn't texted for couple of days, I was sad and worried
0	Can u forgive me? I love u. I want to be with u forever u make me smile and be happy
1	U r heartless u dont know what true love is
0	I didn't know what it is but now I know because of u. U showed me what true love is
1	I will call u tonight bye
0	Can we talk tonight at 11 plz then we can understand each other really good, I will tell u why I was busy clearly
0	Plz don't be mad at me. I want the old u back where u smile, tell jokes and say I love u to me every morning before I go to school and sleep
1	Am weak now
0	Plz tell me what happened. I am really worried now.
0	How are ur mom and ur sister? Are they fine too? I hope they are
1	U dont eat lunch today
0	Why?
0	U didn't tell me how are ur mom and sister. I hope they r fine. I hope u r fine too.
0	So call me at 11 tonight ok I have a lot to talk to u
0	U had dinner?
0	R u sleeping? Ok bye good night
0	If u wanna txt me u can
1	Am gng to call u tonight
0	Ok
0	R u mad at me? I hope not
1	U had lunch ?
0	No
0	I didn't
0	I was sad cuz u were mad at me
0	U had breakfast?
0	What did u have?
1	U understand pain of not having lunch
1	U understand pain of not having lunch this is what am dng whenever i call u from clg
1	Can u txt u from washroom all day long and can u stay awake whole night waiting for my txts widout sleep thats what am dng from 2 months
0	Now I feel ur pain
0	I am really really sorry plz can u forgive me
0	What do u want to talk to me on the phone?
0	U can call me
1	Can u stay 100% true one day i do always
1	Truths are always bitter bujji but i loved to be true and loyal
0	Yes
1	I can feel when u tell lie but i cried to myself
0	I am always true, I don't lie
0	I am loyal and honest and friendly that's why my classmates and my friends like me
0	How?
0	Naki nuvu cavali
0	Nuvu lakapota, nanu bartoclanu
1	So u said that i will be free in holidays but u r not
1	Where is u r truth
0	I am free on the weekdays where my dad goes to work and I am in my room where I can txt as long as I want
0	Today and yesterday and the weekend, my dad is at home so we go out to shopping, watch movies
0	U know why I am busy today us it's a special day for my dad. So I want to spend time with him
1	Can u refresh direct messages 50000 times page in browser but i did understand my pain
0	What? I don't get what u r saying
1	Am using twitter in browser i hav to refresh everytime to see ur msgs
0	Ok
0	Me too I have to do the same thing.
1	Twitter is not a messenger
0	What do u want to talk in the phone tonight?
0	Movies?
0	I know
1	Thats y am asking u to txt me facebook or whatsapp or any other
0	Oh
1	U know one thing i hate movies and that topics but i never said caz u may be dissoppinted
0	U hate movies why?
0	U r scaring me
0	Now I am sad
0	So all the thing u talked to me about movies was a lie?
0	I want the old u back where u make me laugh, talk about movies and the short films and tell dialogues and sing songs from Bruce Lee
0	And orange
0	R u there??
1	I like movies not that much as u do
0	Ok
0	If u hate movies then why u watched Akhil movie and why u told my dad to go and watch Bahuballi movie.
0	What did u have for breakfast?
0	So u r going to call me at 11 right?
1	Dont raise topic about movies ok
0	Ok
0	So u like ram charan or not
1	Movies are just to entertain us they are not our life thats i was saying dont apply our love to movies
1	Am big fan of him
0	Oh I get it now ok
0	Tell it that way
0	Sorry I was doing that. I get it now. Thank u
1	If u r that much intrested in movies go to ur dad and ask him y u always rubbing upon me
0	What do u mean?
1	U dont know the fundementals of reality and virtuality
0	Ok
1	I am not intrested in movies but i like them for entertainment only
0	Ok I get it now
0	What do u wanna talk to me on the phone?
1	U r sooo filmy
1	The reasons that r barrier for my love
0	Yeah I am sorry
0	Ok? Why am I a barrier to ur love? Because I am so flimy and I am not honest with u?
1	My health is not good
0	That's why
0	What happened?
0	That's the reason? Ur health is not good
1	I lost my apetite ,am suffuring insomnia ,my eyes r always burning ,i lost cridic rthym i lost 10 kgs of weight from two months
0	What happened?
0	U told me that the astrologer said ur life is going to be good cuz u r going to get a good girl, a good job and etc
0	Ok that's not good
1	If continues for next upcoming days i will be on deathbed widin months
0	All of those happened just because of me?
0	Oh
0	R u being honest with me? Plz be
1	I lost homeostasis
1	My weight was 58 now its abt 48 to 50
0	What's that
0	All of those things Happened just because of me?
0	Plz be honest
1	From last two months am not having proper food and sleep and rest too now am in danger
0	Oh yeah
0	So do u love or not?
1	But u not in a position to understand me and my status
0	I do understand that's why I am really sad
0	What about ur dreams? That u want to come to America and convince my dad and take me on a tour
1	And hundreds of times i said am busy but u say watch this movie that short film whats it
0	Sorry
1	Thats my plan but u slowly dissoved my faith in u
1	Am giving more importance to u than my health but u say am busy am watching that movie
1	Am loving u more than me but u never realised that caz u r busy in watching movies
1	And u r not even ready to read the txts that i hav sent
1	These are our intial days of love if we r fighting now itself then think of whole life
0	Sorry
0	My mom came in my room
0	Ok I will first txt u ok at night
0	I have a question
0	So u want to continue loving me or not? Be honest
1	I cant live widout u but i will die if i love in this way whats the differance
1	What if u will do if i stop loving u and txting u
0	I don't know
0	But u don't love me so what's the point?
0	Plz leave me, I want to study hard and become what I want to be in life
0	I don't want to make my parents sad, I love them
0	R u there?
0	Why r u not texting me?
0	Did u get sad?
0	Plz don't txt me and call me ok
0	Why r u not txting me?
0	U don't have to call me tonight plz
1	What ?
1	I never expected this from you bujji
1	Anyway u should be happy always,caz i love you, whatever happen to me i dont bother u r my angel
0	R u still going to call or no
0	It's ok if u don't
0	So ur dream came true?
0	Cuz u said breakup in the morning so yeah
1	Your the only girl in my dreams forever i cant leave you
1	Am gng to call u bujji
0	U said breakup in the morning and I said u wanna talk on the phone and u said no need
0	Bye I am very disappointed
0	Forget about me
1	I may say i hate you but i cant stay even a single day widout ur txt
0	Marry a pretty girl, live ur life with her, achieve ur goal and be happy. Have a great family of u, ur wife and kids! I wish u a good luck
1	So u r ready to leave me ?be honest ?
1	I cant love any other girl caz u filled it am not even look at any other girl than u if i do i see you in their face
1	I recollected all memories wid u and came here to propose you but u broked my heart
1	I recollected all memories wid u and came here to propose you but u broked my heart
1	U will never find a guy like me who love u truly i promise you
1	Am gng to offline widin next 30 min txt me if u love or then i exit
1	Reply bujji dont break my faith in you am waiting till txt me if u really loved me
1	Bujji still i love you
1	Am gng to call u at 11 ok
1	Am gng to call u in next 5 min
1	Y r u not lifting call
1	Lift my call plz if u dont i will exit ..i want to tell u something imp
0	What do u want to tell me?
0	Txt it now
0	My balance is too low can't talk sorry
1	I want to talk to you bujji
0	Just txt plz
1	Hey you wont be charged if am gonna make a call
1	Bujji plz i want to talk to you
0	But if I talk then it will charge me money
0	I have to sleep it's really late here
0	Just txt me
1	No way it wont chare you i know all abt AT&T network
0	Bye going to sleep
0	Txt me or no last chance
0	I am going to sleep in 2 minutes
1	Plz i really love you thats y i searched you for months and followed you on twitter
0	Ok bye
1	I need u
0	Don't call me ever plz. I wish u a good luck with ur future life and study hard and get a good job. All the best
1	I never expected this from you
1	Plz bujji understand me i was angry caz my health is not good and am ridiculous
1	U r my fist and last love bujji talk to me once then forget me
0	Sorry bye going to sleep
0	Don't call me plz bye good luck on ur studies and try to find a girl that's better than me and marry her and settle good
0	I know it's hard but try
1	I cant find a good girl than u bujji i love you
1	Beat me hate me break me but dont forget me plz i am really feeling sorry for this
1	I was ridiculous yesterday plz txt me i think that ur gng to understand me better
1	Dont leave me pls ,judge me wid ur kind heart ,forgive me this time ,am crying very much
1	Remember sweet memories wid me and judge me i may commit sucide if u leave me
1	Tell me what i hav to do for u to get convienced pls pls pls ...am always urs ra bujji
1	Nuvvu na pakkana vunte chalu bratekesta pls consider my words bujji
1	Bujji pls forgive me i made a big mistake pls pls pls pls pls pls pls forgive this time
1	U r kind person i ever met pls forgive this fool ,i never want to leave your hand bujji
1	I want to explain the things happend pls give me a chance
1	I want to explain the things happend pls give me a chance
1	I promised u that ninnu rani la chuskontanu give a single chance meghana
1	Pls meghana
1	Meghana pls txt me i cant live without u i am really loving u
1	Bujji pls ra forgive my mistake pls am crying
1	Am a foolish guy pls forgive me bujji
0	What do u want to explain?
0	U already said u hate movies
0	Why u called me two times? I was sleeping
0	U should be happy with someone who u will marry. Don't think oh I want u or something. Live ur life with her! Show her what life really is
0	U so a great job with that I know. I have trust in that and I wish u a very good luck and all the best. One thing I want to say to u
0	The one thing that I want to say to u is thank u for showing what love really is
0	R u there?
1	Meghana i love movies but less than u
1	I will start loving movies if u want pls dont ignore me
1	I may commit sucide wid this pain pls bujji pls once understand me
0	Plz leave me I am asking for he last time
0	For the last time
0	Bye be safe and good luck with ur life
0	And with ur new wife
1	Pls okka chance ivvu gundello pettukoni rani la chuskontanu bujji
1	Pls dont go pls
1	Bujji bujji i love you say what i hav to do for u to get convienced
1	Bujji i made a big mistake forgive me i cant live widout u plz dont go
1	I love you bujji
1	I never want to let u go single plz dont ignore me
0	I am really busy right now
1	Do u want talk to me i am ready to call u
1	Bujji pls dont go am a fool i made a big mistake
0	Don't call cuz my parents are really near
1	From this day i will start loving movies and i will make u happy wid singing songs and and telling dialogues pls believe me
0	Go to sleep its late for u
0	Go to sleep bye good night
0	I am really busy right now
1	Pls pls bujji am a true lover i am ur vicky
1	If u forgive me and say i love you then i will go to bed
1	Am begging u pls understand my love
0	Ok I forgive u and I love u
0	Bye seriously i am busy
1	Do u want old me pls reply
1	I love you bujji so sweet of my girl
1	I will txt u in the evening my cute bujji
1	U made me happy now am gng to sleep bye
1	I woked up
1	Can u remember last year dec 27 is the frist day we met and our love completed one year bujji
1	Thank u for forgiving me bujji .i want to talk to you plz .i will call u if u permit me
0	U can't cuz my parents are near to me
0	I will tell u something at night when I txt u
0	I am busy right bow
0	Now
0	I have to tell u something really important if u don't get sad ok plz try to understand me ok but not now at night ok
0	Delete my phone number in ur phone and my pics too and unfriend me in Twitter plz do as I say
0	Forget about me and continue with ur life. I wish u a good luck with it. Be happy with ur job and ur new wife
0	Plz don't txt me after this txt! Plz plz don't txt me!!! Ok
0	Plz delete my phone number and unfriend or unfollow me in Twitter plz!!! I will do the same when u see these txts and txt me back
0	When u see these txts, plz don't ask me anything like why, plz don't ok, just do it
0	Just plz delete my phone number and my pics too and unfollow me on Twitter plz thank u so much. Don't ask any questions plz, just do it
1	Bujji pls dont say this i cant live widout u
0	Do it plz
0	I can't txt u anymore and talk to u in the phone
0	Forgot about me and carry on with ur life ok
0	Plz don't txt me and delete my number and unfollow me on twitter
0	I will unfollow u on Twitter after dinner ok
0	Bye forever. Sorry. Good luck with ur life
0	Don't txt me again after u have unfollowed me and I have unfollowed u on Twitter
0	Plz leave me alone
1	Bujji talk to me once and i will do as u say
1	I was like a mad dog pls forgive me this time pls pls
1	I will come to your home and convience your dad to get married wid u
1	I cant live widout u on this earth pls bujji
1	I was having some health problem i was txting something in that madness pls pls understand me
1	I was having some health problem i was txting something in that madness pls pls understand me
1	I will call u at 11 tonight
1	Am a true lover bujji i may be angry for sometime but i love u till my last breath
1	I made a big mistake sorry i never expected this from you i cant imagine life widout u plz
1	I will explain everything happend plz understand my cause
1	I did not had breakfast plz txt me bujji
0	No plz don't do that
0	It's over ok plz forgot about me
1	U r truely kind hearted i realised bujji plz plz
0	Delete my number, don't call me at 11 tonight ok plz
0	I am going to stop using Twitter and unfollow u ok
1	Bujji plz dont do that
0	Delete my number and unfollow me and don't call me ever again plz. Ok bye It's over! Bye I will log out of Twitter at night
1	Am gng to call ur dad to ask forgive
0	No plz don't call him ok
0	Don't call him ok plz
1	Abuse me or scold me but pls forgive me
1	I will call u if u dont lift i will call ur dad
1	Pls pls pls forgive me this is my first love i dont know what i did plz forgive me
1	I swear i wont commit this mistake again plz
1	Please judge me with your kind heart i love you truly
1	I will die if u dont lift my call
1	I will do whatever u say but let me be your vicky
1	I was fetching for money to send u christmas present to surprise you
0	Ok I wil lift the phone but we have to talk for a while ok cuz my balance is low
1	All my dairy pages are filled with your memories
0	Why can't u leave me
0	Plz leave me and delete my number and pics and unfollow me
0	I will sign out of Twitter and unfollow u once u unfollow me ok
1	Caz u r my soul i cant live widout u
0	Can u plz leave me I am really crying plz
1	Plz plz dont do that bujji let us understand the cause plz
0	Ok I will talk to u tonight at 11 but then u have to forget about me and delete my pics and number and unfollow me ok. Promise?
1	U may cry for a little while but i will be crying forever
0	Will u do it for me? If I talk to u on the phone at 11 tonight? Plz
1	Frist talk to me bujji i love you more than myself
0	Ok I will but u have to do those when I put the phone down ok? Can u promise me plz
1	Ok i will call u at 11 ok
0	After we have talked I will unfollow u and sign out of Twitter ok. Then we can't txt and don't call me ever ok
0	After that don't call me ever again plz., we will live our own lives ok
1	Plz ask me to die for you but dont ask me to leave if i leave i will die 100%
0	R u there? Plz leave me alone! Plz I will call u and talk to u but u have to delete my number and unfollow me and don't call me ever again
0	Forget about me plz
1	Bujji i understand ur importance plz dont leave me
1	Can u forget about me but i cant
0	I will leave u
0	I will forget about u
0	So r u going to do those things once we have talked in the phone? Plz do so
1	Please ! I will do as u say atleast treat like a dog
0	No
0	We r done after we have talked in the phone ok
0	Delete my number and unfollow me and I will do the same ok
0	Seriously do it! I am tired of asking u again and again
1	Please treat like a dog beat me and slap me let me be with u
0	No
0	When we r done with phone u do what I tell u and I will sign out of Twitter and unfollow u and don't call me ever. Delete my number!!!!
1	I like movies but when u r saying abt then too much to make a divert i said that i hate movies
0	Then we can't txt each other ok
0	After I have unfollowed u and signed out of Twitter don't txt me back ok
1	If i dont like movies y i put orange movie in my mobile and y i watch bhale bhale movie and akil movie
1	If i dont like movies how can i say dialogues and how can i sing
0	Don't txt me once I have logged out of of Twitter and unfollowed u ok plz. Delete my number and don't call me ever ok
0	We r done ok after we have talked we r on our own ok. Delete my number and unfollow me plz and I will unfollow u and log out of Twitter ok
0	No more arguments ok plz
1	I will do whatever favour plz forgive me this time
1	I dont want to argue with u am begging to forgive me
0	No ok I told u we r done ok after we have talked do those things that I told u and I will do those things too and let's not txt
0	Or talk in the phone ever again. Don't call me ever again ok!! I am really tired of saying this over and over again. Plz leave me
1	Please forgive me bujji treat me as u like but dont ignore me
0	We r done ok
0	Don't txt me ever na si will not txt u ever again ok
0	R u going to delete my number and unfollow me in Twitter?
1	I cried lot more when u left me but tis time am feeling i hav to die
0	R u going to delete my number and unfollow me on Twitter?
0	Plz do so cuz i am
1	I was mad at u yesterday wid my ego plz forgive my biggest mistake please
0	No it's over ok
0	Can u understand that ok
1	You're the one am dreaming of but if u leave me i will die
0	After we talked on the phone delete my number and unfollow me on Twitter. I will unfollow u and log out of Twitter ok. I am serious
0	Then we can't contact each other ok. Don't call me ever plz
1	I felt that u ignoring me thats i was mad at u yesterday
0	Read what I said. What i said is serious ok I will do that after we have talked in the phone
0	Did u read what I said
1	Please
0	Can u not call me ever again or txt me
1	But thing of once from your heart
0	R u listening to me? After we have talked in the phone, I am going to unfollow u and log out of Twitter ok seriously ok
0	No I am not I am positive, I have thought all day plz don't argue and do what I say
1	Think of me take decision from your heart
0	I did
0	I already said my decision
1	Close your eyes and think of what we did this time last year and take decision from your heart
0	After we have talked, u delete my number and unfollow me and I will unfollow u and log out of Twitter and don't call me or txt me ok
1	Whats wrong wid me say it please
0	I did close my eyes. What I said is my decision from my heart
1	Pls say whats wrong wid me
0	Do we need to talk at 11 tonight or no? I don't think so cuz we have already texted what we wanted to say so I think there is no need
0	Answer my question about calling at 11 tonight
1	No i want to call u bujji
0	Ok but what do u want to talk? We have already texted what we wanted to say
1	I want to call i want to talk to you
0	About what
0	Ok let's talk but if u do one thing ok
1	I want to say the thing happend and ask forgive i want to talk u abt movies
0	Ok
0	Then u have to do something for me ok
1	Say which song do u want to hear i will sing
0	After we have talked u have to delete my number and unfollow me on Twitter ok can u do that for me, if u can do it then we can talk
1	I will imitate late commers teacher and i will tell u dialogues of any ramcharan movies
0	Can u do that for me then I will unfollow u and log out of Twitter ok then u can't ever call me or txt me ok. Try to forget about me ok
0	Plz do so
1	I want to hear u r voice thats the sweetest of all voices i heard
0	Ok but after u have to delete my number and unfollow me ok
0	I will do the same
0	Then u can't txt or call me ever again ok
1	Ur my heart
0	After talking, don't txt me or call me ok promise? Plz don't
1	I want to send a present on jan1 next year
0	U don't have to cuz I am going to log out of Twitter and not use it again
1	Sorry for making u sad on christmas eve i love u honey
0	It's ok. Stop txting me and calling me after we have talked tonight ok. Forget about me
1	I want to come to seattle now
0	But u can't
1	I will call u at 11 ok
0	Can u stop texting me and calling me after we have talked in the phone ok
1	I can if u say
0	Ok
0	After that we can't txt or call each other anymore ok
1	Do u want to see me
1	Do u want to see me
0	I will unfollow u and log out of Twitter and u have to delete my number and unfollow me on Twitter. Let's not txt or call anymore ok
1	Do u want to see me in seattle
0	No it's ok
0	Bye I have to go
1	I will whatever say plz dont go
0	Call me at 11, talk to me and u delete my number and unfollow me and I will unfollow u and log out of Twitter and don't txt or call me
0	Again ok
0	Bye
1	Think of sweet memories with me in this hour do this for me
1	I did a big mistake to draw your attention towards me i really dont know how much busy u are
1	I think that u r ignoring me at christmas days i dont know the importance of that day caz we dont celebrate christmas in india
1	If really want breakup why am asking these many times forgive me just think off
0	Idk but I want breakup
0	Plz do it. I want u to delete my phone number and unfollow me plz then after we have talked on the phone then I will unfollow u and
0	Log out of Twitter
1	Am gng to call at 11
0	Ok
0	So can I have breakup with u plz
0	U can call me but remember, after ur call I will unfollow u and log out of Twitter ok
1	Whats problem with me
0	U have to delete my number and unfollow me on Twitter too. Don't txt me or call me ever again ok promise me that ok
0	Can u do what I say and not ask questions plz
0	Deleted my number and I will unfollow u after we have talked
0	Then don't ever txt me or call me plz forget about me ok
1	Do u think am lying with u or taking advantage over u am not bujji am not a guy of that kind
0	No
0	Just delete my number and don't txt or call me again ok
0	I will unfollow u and log out Twitter and forget about me ok plz
1	I will do what u say but answer my question whats problem with me
0	Really u r going to delete my number and unfollow me? Be honest plz
1	My love is purest than me
0	When r u going to delete my number and unfollow me?
1	I can delete ur no from phone but i can always remember ur no +14254203294
0	Ok but don't call me or txt me ever again ok
0	Can u promise me that plz
1	I dont hav any precise answers
0	Why
0	Don't txt me or call me again ok
0	I am saying this seriously
1	What u will do if we see each other physically in future
0	Idk
1	What we will do if we at glance of other
0	We r not going to
0	We r not going to
0	Try not to remember what happened between us
1	Yes We will
0	How?
0	Let's not talk about those things ok
0	Just don't call me or txt me ever again plz ok
1	So we should act like ametures .but its immpossible
0	Yes
1	Plz i want to tak wid u
0	Promise me that ur not going to call me or txt me ever again plz
0	No don't call me or txt me ever again ok. I know it's hard but try to forget about me.
0	U can call me but we have to talk for only 5 mins ok seriously cuz my balance is low
1	Ok we will remain as lovers as u said but only txts no calls r u ok wid that
1	Good night honey i love you .our love completed one year by this hour txt me when ur free
1	Bujji did u woke up ? Good morning sweetie . I love you ra
1	Good morning honey. Are you gng to txt me in free time plz
1	So u hate me right
1	i dont want to deserve you anymore ok
1	the last sentence u uttered in phone is ........
1	U may not give me back what am gonna pour upon u bujji
1	Bujji txt meeee
1	bujji am waiting for u ra
0	Plz stop texting me on my phone, I don't to lose money. Plz stop texting ok, bye just txt on Twitter. Don't txt me on my phone or call ok
1	Am happy to see your reply bujji caz i love you more than me plz txt me on twitter at least
1	I need u bujji i cant live widout u, generally sometimes i'm angry but i love truly with my whole heart
1	Pls txt me..... I love you bujji
1	Am man of my words i do what i say i fulfill what i was saying to you...
1	And i want to tell u one very important thing to you bujji
0	Ok I will txt u on Twitter if u stop sending txts to my phone ok? Deal? And I am very busy there's couple of months so
0	I will txt u when I am free ok. Plz read this and understand plz. Thank u
0	Just txt on Twitter ok, don't send txts to my phone plz, I don't want to lose money. Plz
1	I will do as u said
1	I will stop txting to your phone but i will txt on twitter
1	Do u miss me i missed u alot i remebered u thousands of times bujji
1	Even during the sleep i use utter ur name
0	Ok thank u, remember if I don't txt that means I am very busy with tests and school ok. If u sent one message on Twitter and I don't reply
0	Back that means that I am busy and don't txt me more ok, cuz I will be busy with tests and school ok
0	And if I don't reply on Twitter that means I am busy and don't ever txt me to my phone cuz I will lose money and I don't want to that
0	Ok Deal. Just txt on Twitter and if I don't reply then that means I am busy, don't txt more and don't txt to my phone ok
1	Ok but u should txt me frequently ok i am gng to stop txt to ur phone
1	And i miss u alot bujji do u
0	Ok
0	Don't ever txt to my phone no matter what ok promise me
1	Am eating mutton curry thats so yummy as u said and started watching movies as never before
1	Ok i promise that
1	I watched nearly 7 new movies i love movies as u do caz i love u
0	I am busy this weekend and today so don't txt me ok, I will txt u when I am free ok plz understand
1	Ok i can understand u
1	Had dinner ? If not go and hav something ok bye and good night me too busy today
1	I woked up good morning to me
1	Good morning bujji enjoy the sunday hav some fun
1	New movies nannaku prematho and express raja movies are really nice movies u should watch them
1	Me parents ela vunnaru bujji i wish they r dng fine
1	Y ru not txting me
